TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;189.000000;286467.27;;2024-02-28;PJ;33.014.556/0001-96;LOJAS AMERIC;2024-01-19;S;DI1;DI de um dia;100.000000;1.171332;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;72.000000;109130.39;;2024-02-28;PJ;33.014.556/0001-96;LOJAS AMERIC;2024-01-19;S;DI1;DI de um dia;100.000000;0.581359;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;210.000000;318495.97;;2024-02-28;PJ;33.014.556/0001-96;LOJAS AMERIC;2024-02-02;S;DI1;DI de um dia;100.000000;0.683231;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;58.000000;87965.56;;2024-02-28;PJ;33.014.556/0001-96;LOJAS AMERIC;2024-02-02;S;DI1;DI de um dia;100.000000;1.178952;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;561.000000;271464.67;;2024-02-28;PJ;60.444.437/0001-46;LIGHT PARTICIPA;2024-04-15;S;DI1;DI de um dia;100.000000;1.452971;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;836.000000;404535.59;;2024-02-28;PJ;60.444.437/0001-46;LIGHT PARTICIPA;2024-04-15;S;DI1;DI de um dia;100.000000;1.238161;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;944.000000;453300.20;;2024-02-28;PJ;60.444.437/0001-46;LIGHT PARTICIPA;2024-04-15;S;DI1;DI de um dia;100.000000;29.498476;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1236.000000;593515.94;;2024-02-28;PJ;60.444.437/0001-46;LIGHT PARTICIPA;2024-04-15;S;DI1;DI de um dia;100.000000;12.415580;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;240.000000;244157.07;;2024-02-28;PJ;02.509.491/0001-26;ECOVIAS IMIGRAN;2024-04-17;S;DI1;DI de um dia;100.000000;0.977824;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;569.000000;578855.72;;2024-02-28;PJ;02.509.491/0001-26;ECOVIAS IMIGRAN;2024-04-17;S;DI1;DI de um dia;100.000000;1.265078;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;143.000000;33374.16;;2024-02-28;PJ;75.609.123/0001-23;UNIDAS LOCACOES;2024-06-04;S;DI1;DI de um dia;100.000000;13.855243;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;4969.000000;1159693.80;;2024-02-28;PJ;75.609.123/0001-23;UNIDAS LOCACOES;2024-06-04;S;DI1;DI de um dia;100.000000;0.744310;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;233.000000;54378.88;;2024-02-28;PJ;75.609.123/0001-23;UNIDAS LOCACOES;2024-06-04;S;DI1;DI de um dia;100.000000;14.013674;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1253.000000;436987.98;;2024-02-28;PJ;05.197.443/0001-38;HAPVIDA PARTICI;2024-07-10;S;DI1;DI de um dia;109.000000;0.095545;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1487.000000;782039.22;;2024-02-28;PJ;04.370.282/0001-70;COPEL GERACAO T;2024-07-15;S;DI1;DI de um dia;109.000000;0.026427;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;2634.000000;2753388.46;;2024-02-28;PJ;02.800.026/0001-40;KROTON EDUC SA;2024-08-20;S;DI1;DI de um dia;100.000000;2.764069;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1000.000000;271633.08;;2024-02-28;PJ;01.616.929/0001-02;SANEAGO;2024-09-23;S;DI1;DI de um dia;100.000000;1.199999;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;300.000000;81489.92;;2024-02-28;PJ;01.616.929/0001-02;SANEAGO;2024-09-23;S;DI1;DI de um dia;100.000000;1.449333;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1614.000000;779297.06;;2024-02-28;PJ;60.444.437/0001-46;LIGHT PARTICIPA;2024-10-15;S;DI1;DI de um dia;100.000000;1.221621;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;28.000000;296597.93;;2024-02-28;PJ;61.486.650/0001-83;DASA;2024-12-10;S;DI1;DI de um dia;110.500000;0.201570;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1455.000000;1446514.24;;2024-02-28;PJ;45.242.914/0001-05;CA MODAS S.A.;2025-05-20;S;DI1;DI de um dia;100.000000;2.014743;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;776.000000;516466.64;;2024-02-28;PJ;06.347.409/0001-65;SBF COM PROD;2025-05-25;S;DI1;DI de um dia;100.000000;2.310000;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;185.000000;123126.71;;2024-02-28;PJ;06.347.409/0001-65;SBF COM PROD;2025-05-25;S;DI1;DI de um dia;100.000000;2.948127;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;508.000000;531572.07;;2024-02-28;PJ;08.343.492/0001-20;MRV ENGENHARIA;2025-08-24;S;DI1;DI de um dia;100.000000;2.406489;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;191.000000;131794.41;;2024-02-28;PJ;16.614.075/0001-00;DIRECIONAL ENG.;2025-09-21;S;DI1;DI de um dia;100.000000;2.849999;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;685.000000;463493.78;;2024-02-28;PJ;01.616.929/0001-02;SANEAGO;2025-11-27;S;DI1;DI de um dia;100.000000;2.472932;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;602.000000;622970.76;;2024-02-28;PJ;07.040.108/0001-57;CAGECE - CIA DE;2026-03-15;S;DI1;DI de um dia;100.000000;1.684691;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;224.000000;229075.03;;2024-02-28;PJ;02.762.121/0001-04;SANTOS BRAS;2026-03-25;S;DI1;DI de um dia;100.000000;1.260326;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1830.000000;1871461.19;;2024-02-28;PJ;02.762.121/0001-04;SANTOS BRAS;2026-03-25;S;DI1;DI de um dia;100.000000;1.249572;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;146.000000;1478275.63;;2024-02-28;PJ;10.835.932/0001-08;CELPE;2026-04-15;S;DI1;DI de um dia;111.000000;0.460823;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;499.000000;604637.39;;2024-02-28;PJ;01.838.723/0001-27;BRF S.A.;2026-04-30;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;5.628884;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;99.000000;65274.79;;2024-02-28;PJ;33.041.260/0652-90;VIA VAREJO;2026-04-30;S;DI1;DI de um dia;100.000000;21.060481;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;199.000000;131208.92;;2024-02-28;PJ;33.041.260/0652-90;VIA VAREJO;2026-04-30;S;DI1;DI de um dia;100.000000;20.353592;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1509.000000;1517296.40;;2024-02-28;PJ;06.057.223/0001-71;ASSAI;2026-05-20;S;DI1;DI de um dia;100.000000;1.554484;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;76.000000;791125.10;;2024-02-28;PJ;61.486.650/0001-83;DASA;2026-06-10;S;DI1;DI de um dia;108.500000;1.440080;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;856.000000;935173.32;;2024-02-28;PJ;08.873.873/0001-10;ECORODOVIAS;2026-06-20;S;DI1;DI de um dia;100.000000;2.650000;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;186.000000;195554.98;;2024-02-28;PJ;06.626.253/0001-51;PAGUE MENOS;2026-07-15;S;DI1;DI de um dia;100.000000;1.765562;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;777.000000;679954.55;;2024-02-28;PJ;12.528.708/0001-07;AERIS;2026-07-31;S;DI1;DI de um dia;100.000000;2.044627;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;691.000000;713275.10;;2024-02-28;PJ;21.314.559/0001-66;MOVIDA PARTICIP;2026-09-15;S;DI1;DI de um dia;100.000000;2.699999;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;422.000000;250033.37;;2024-02-28;PJ;33.041.260/0652-90;VIA VAREJO;2026-09-15;S;DI1;DI de um dia;100.000000;29.414286;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;776.000000;459777.00;;2024-02-28;PJ;33.041.260/0652-90;VIA VAREJO;2026-09-15;S;DI1;DI de um dia;100.000000;30.578208;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;931.000000;454662.41;;2024-02-28;PJ;60.444.437/0001-46;LIGHT PARTICIPA;2026-10-15;S;DI1;DI de um dia;100.000000;1.861577;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;819.000000;399966.18;;2024-02-28;PJ;60.444.437/0001-46;LIGHT PARTICIPA;2026-10-15;S;DI1;DI de um dia;100.000000;1.640120;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;548.000000;267620.84;;2024-02-28;PJ;60.444.437/0001-46;LIGHT PARTICIPA;2026-10-15;S;DI1;DI de um dia;100.000000;1.438057;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;400.000000;340496.90;;2024-02-28;PJ;47.960.950/0001-21;MAGAZ LUIZA;2026-10-15;S;DI1;DI de um dia;100.000000;5.289702;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1038.000000;883589.47;;2024-02-28;PJ;47.960.950/0001-21;MAGAZ LUIZA;2026-10-15;S;DI1;DI de um dia;100.000000;1.256648;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;999.000000;850391.02;;2024-02-28;PJ;47.960.950/0001-21;MAGAZ LUIZA;2026-10-15;S;DI1;DI de um dia;100.000000;1.794117;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;55.000000;55084.07;;2024-02-28;PJ;67.620.377/0001-14;MINERVA;2026-10-15;S;DI1;DI de um dia;100.000000;2.602304;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;211.000000;211322.54;;2024-02-28;PJ;67.620.377/0001-14;MINERVA;2026-10-15;S;DI1;DI de um dia;100.000000;2.080059;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1255.000000;1256918.42;;2024-02-28;PJ;67.620.377/0001-14;MINERVA;2026-10-15;S;DI1;DI de um dia;100.000000;1.600000;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;554.000000;560205.59;;2024-02-28;PJ;32.681.371/0001-72;VIX LOGISTICA S;2026-10-26;S;DI1;DI de um dia;100.000000;2.389243;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1014.000000;1025358.24;;2024-02-28;PJ;32.681.371/0001-72;VIX LOGISTICA S;2026-10-26;S;DI1;DI de um dia;100.000000;2.150000;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1990.000000;2004375.20;;2024-02-28;PJ;06.626.253/0001-51;PAGUE MENOS;2026-11-05;S;DI1;DI de um dia;100.000000;1.831974;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;96.000000;96693.48;;2024-02-28;PJ;06.626.253/0001-51;PAGUE MENOS;2026-11-05;S;DI1;DI de um dia;100.000000;2.042131;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1849.000000;2012116.36;;2024-02-28;PJ;02.846.056/0001-97;CCR RODOVISION;2026-12-15;S;DI1;DI de um dia;100.000000;1.849636;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;529.000000;572482.51;;2024-02-28;PJ;03.025.305/0001-46;ROD.COLINAS S.A;2026-12-15;S;DI1;DI de um dia;100.000000;2.028572;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;581.000000;584794.01;;2024-02-28;PJ;62.070.362/0001-06;COMPANHIA DO ME;2027-04-25;S;DI1;DI de um dia;100.000000;3.386335;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1599.000000;1686982.02;;2024-02-28;PJ;09.041.168/0001-10;LOG COM PROP;2027-07-11;S;DI1;DI de um dia;100.000000;1.745304;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;194.000000;228451.20;;2024-02-28;PJ;10.647.979/0001-48;CONCES ROTA BAN;2027-07-15;S;DI1;DI de um dia;100.000000;1.781166;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;444.000000;522847.07;;2024-02-28;PJ;10.647.979/0001-48;CONCES ROTA BAN;2027-07-15;S;DI1;DI de um dia;100.000000;3.684207;;S;N;
FI;00.817.677/0001-17;WESTERN ASSET ALPHA CREDIT RENDA FIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO;2023-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;541.000000;572313.39;;2024-02-28;PJ;71.673.990/0001-77;NATURA;2027-07-21;S;DI1;DI de um dia;100.000000;1.529848;;S;N;
